beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.9778329926091449,0.5860171551461815,0.8184678741485415,1.833481028275534,0.16802179984806492,3493.5236158445887,-6929.095391215563,-5763.032330192991,-5465.148723932006,-5178.529574719646,-4882.701010948842,-4559.54567977295,-4405.522195800334,-4288.850982203914,-4194.88690359236,-4126.091949982101,54,29
0.9327953005238331,0.8377830055170757,0.31947019417403233,1.0891091282965497,0.5462113248493473,2987.622113083249,-23284.669052713143,-19788.336200178215,-15894.59555011239,-8680.016472314599,-1604.9912003186846,-805.3125700903829,176.42201781026878,3007.5841700364554,3809.577663764735,4331.983542877089,51,27
0.9494606952590504,0.4700298410258755,0.3120122366854122,1.0933301654018939,0.634110916830774,3199.217798900112,-4589.816333754487,-4521.074284776211,-4429.364761641453,-4293.736417770586,-4209.956615498922,-4090.52947603841,-4052.642304214919,-4007.6065923335186,-3978.3663339191694,-3951.150119862264,50,27
0.9681231813638386,0.2997135921164986,0.5142183143862141,1.5534640728882176,0.2778889557861904,3815.108632068927,-5075.890669293167,-5051.5183110398875,-5025.029111129862,-4996.161002614752,-4964.757355232929,-4930.62128620975,-4893.4893926786835,-4853.324250156944,-4809.088449697869,-4759.533418230987,51,12
0.9566849353181731,0.5804429804407434,0.1924001467335874,0.5062351626536814,0.8226954132000506,2346.128030487728,-4436.762050577425,-4407.044482432101,-4375.652490652606,-4344.96925997893,-4321.075480079993,-4329.602954910155,-4215.927518376719,-4065.7098027879974,-3853.967610949704,-3388.557955882016,47,20
0.9314882679587757,0.4046897146913624,0.9230091179791254,0.9164530396857444,0.8506550896698,3489.478554333937,-5178.334989339118,-5164.744898754692,-5150.025674336485,-5134.69097292812,-5124.646157747585,-5084.969384992357,-5060.214839964594,-5032.585367657338,-5003.604864680202,-4972.831200168826,48,5
0.9474053628357331,0.17625714633985312,0.5133804647628847,0.5538444849620417,0.49171338415977506,2130.2551084809006,-2585.1343890786015,-2567.809847909632,-2558.000680508197,-2547.42574404097,-2536.0247323345557,-2523.697092008107,-2510.831216858504,-2497.2123639461456,-2482.8883659175963,-2467.8930053121608,54,29
0.9665722851628109,0.6167223153662807,0.7677616167819641,0.5546214669162688,0.36912486069052386,3324.112390047771,-9421.645979607049,-8780.483725183429,-8052.449135018517,-7249.5955381110925,-6261.356089404664,-5629.578310127378,-4851.053388985179,-4582.098250780756,-4278.441057001623,-4151.803846657451,49,26
0.946843416817502,0.7367639441137812,0.4882650371130589,1.3018684473828657,0.36320708343769514,2782.1030460637694,-17551.621749410002,-17013.61509308783,-15764.660494555677,-15020.869787270718,-14208.963149908073,-13323.245899987665,-12360.108311712223,-11313.371826807888,-10184.8694775029,-8970.518813909917,49,8
0.9349456282411474,0.7015511367681262,0.1946755393561156,0.5740643940564343,0.7435187758586571,2676.253955383636,-5419.478690579223,-5356.82966606735,-5279.096759274144,-5183.406697653947,-5066.511121833195,-4923.70045979078,-4749.158826160944,-4534.730134311724,-4269.074990175492,-3933.4446397617053,49,15
0.9522189479890442,0.6708119792514559,0.9708982392041321,1.0489577770545702,0.2052614847930909,2588.905920678726,-14840.241230085348,-13034.888922550743,-10984.775285305283,-8654.117266390333,-7112.5227030673905,-5397.584057127603,-4784.317699994663,-4144.908049013887,-3863.4061975198742,-3663.0142850323964,50,27
0.9633590690134523,0.2517213360160597,0.7104841962313355,1.2507818769761754,0.7168590540150767,2816.806009673092,-4292.660041064766,-4254.9016333568625,-4228.922907889344,-4201.394195142602,-4172.287705711323,-4141.315208221572,-4109.571013790176,-4076.471422960264,-4042.114823346334,-4006.3448376745414,54,29
0.9697548259538282,0.901520161266407,0.7427335824872046,1.2925454979709834,0.1423310986845877,2848.1052638421506,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,53,14
0.9500084943054387,0.815024624375684,0.7814429401497308,1.0888762364236049,0.578868788389652,2784.680723869041,-23383.23766630554,-18364.64993200769,-10382.239548468,-8913.98357377756,-7470.778482591789,-5928.236094914433,-3685.0365256177615,-2862.3775833284026,-2307.7839155975357,-1898.3896000583297,53,28
0.9504680174899572,0.4596625022221248,0.37542372499307886,1.877610345637272,0.8613997075361829,2448.845700679001,-4206.737923867138,-4165.639626089982,-4108.428435446821,-4014.6948962257143,-3961.228618952466,-3872.463117915891,-3835.222877821657,-3793.44332987869,-3762.584865325827,-3731.410139540697,50,27
0.9381833131579433,0.5143646614841669,0.7248251065749515,1.7614167845542505,0.44493476947373267,2275.632080835399,-3291.2836601077906,-3030.0545886734594,-2877.3416826834427,-2651.345094632446,-2595.3002203094984,-2526.400051429338,-2490.870402964593,-2461.9074538442574,-2436.663099680151,-2416.75147812869,52,29
