theta,rc,rho,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20
0.6038527305289726,5.641986500286249,0.0,3.968688748312175,2.255874784106632,1.0364903763621716,0.13466075501200514,-0.5996937900259864,-1.2537815056187003,-1.8681925111729512,-2.4736899065559967,-3.0780474589797944,-3.682015489934021,-4.285870420545147,-4.889723340681715,-5.493576104627401,-6.097428835156378,-6.7012815656853535,-7.305134296214317,-7.908987026743291,-8.0,-8.0,-8.0,-8.0
0.6184746853292552,10.423946339193893,0.0,7.840324353102463,5.203975260814941,3.1444690649070273,1.6571990474794884,0.585139478859353,-0.24940508325633104,-0.9501149587431912,-1.5826493009838372,-2.206059578369452,-2.8256406843918027,-3.4443150146525814,-4.062792312693545,-4.681267656517737,-5.2997424361268015,-5.9182171214560535,-6.536691806785311,-7.155166492114558,-7.773641177443831,-8.0,-8.0,-8.0
0.5250464551347037,7.9931291669555655,0.0,5.966842865483067,3.899163158890218,2.3210000699885374,1.1757847639453214,0.3172592662184584,-0.3804692755699593,-0.976267206329979,-1.5204714333942115,-2.052768523571238,-2.5792449362490344,-3.1047049645770346,-3.629884871458264,-4.154933544622663,-4.679980633949017,-5.205027213103765,-5.730073668238467,-6.255120123373171,-6.7801665785078775,-7.305213033642583,-7.830259488777286,-8.0
0.1735077324369833,5.258965251956127,0.0,4.311684210437411,3.3448296867678935,2.5333880166874416,1.871562468887064,1.332378705747884,0.9021670293304953,0.5273538839276478,0.20423953127352143,-0.06264180964242905,-0.32420425960868293,-0.5708671874233479,-0.7757928879766877,-0.975191005582747,-1.1743339481829416,-1.3715141427895854,-1.5535973271174919,-1.7305515170192636,-1.9075063343776497,-2.084493367850743,-2.2631345046328524,-8.0
0.6637664974462584,5.988675480934199,0.0,4.17515177425635,2.3205226924849516,1.0131895231451482,0.05787218352430935,-0.7157058826191356,-1.4131874410202034,-2.0840574833201355,-2.749127422162355,-3.413104822239089,-4.076874123728672,-4.7406410617149985,-5.404407620576568,-6.0681741180228235,-6.731940615469081,-7.395707112915344,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
0.5877074873642372,13.097304396585939,0.0,-8.0,7.192101576577114,4.748511119418242,2.853494658245057,1.4874111421620255,0.48847866040710447,-0.2994391134063853,-0.9655120224867266,-1.568280987750858,-2.1615859534411075,-2.750566193074451,-3.3384845600527147,-3.9262206904834906,-4.513929481048329,-5.1016371248967065,-5.689344612260958,-6.277052099625187,-6.864759586989424,-7.452467074353657,-8.0,-8.0
0.20724507785445184,6.180568948869434,0.0,5.032819598702527,3.86159259525953,2.8767978512329004,2.0756088763946545,1.4386919454220939,0.9331902643730275,0.502983418095925,0.14510855318744184,-0.16870458279929235,-0.4672279324618503,-0.7229208288994573,-0.9610025440195034,-1.1981909305523613,-1.4285080371718357,-1.6398696863097564,-1.8512308091586118,-2.0625649102361505,-2.272511606229573,-2.480325242728214,-2.689250915186223,-8.0
0.5514627478706187,10.153751438270444,0.0,7.725361179433496,5.247411822751514,3.2813424522995973,1.8241710167638532,0.7833160052368451,-0.003848508284960528,-0.6641071433465318,-1.2636931917573224,-1.8259325399039334,-2.3792460083172036,-2.9315409339345186,-3.4831892597975482,-4.034654337293488,-4.586118094694504,-5.1375809877630285,-5.689043735633651,-6.240506483504268,-6.791969231374881,-7.343431979245494,-7.894894727116112,-8.0
0.10851096271194777,10.771488151858303,0.0,-8.0,-8.0,7.243680205720208,6.204709176785466,5.255260019163066,4.397157937895338,3.632132644972961,2.9613992837769856,2.3858630624200092,1.8996435682541282,1.4942414179967396,1.1449539482596256,0.8616844527712032,0.6036530275070815,0.3636584503404963,0.15261473152933797,-0.0208730249439385,-0.20288901044581276,-0.40879466364851547,-0.6816211536326215,-8.0
0.7419897055427148,8.333025370778726,0.0,5.946885528473822,3.511866533320195,1.769417771593503,0.5468178300744622,-0.39198949551830387,-1.1935449044641655,-1.9451784301791897,-2.6886425396659437,-3.430837190826644,-4.172829581865828,-4.914819502552735,-5.656809208095444,-6.398798913638169,-7.140788619180879,-7.882778324723603,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
