theta,rc,rho,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20
0.11168549154584745,3.5694875802647203,0.6718502771613538,1.394601802253211,1.1919628451274795,0.9994345663814153,0.8139127286242875,0.6349804614466571,0.46161628200927807,0.29236871071242787,0.1271002015418781,-0.034080292438773654,-0.19011661881704567,-0.3416175592301693,-0.48841155146363807,-0.6304939209072529,-0.7717744785154652,-0.9123944658195107,-1.0534961823017612,-1.1995355751489738,-1.3567013380932504,-1.537504847825803,-1.7764911607557565,-8.0
0.3591783679734718,2.679953216979513,0.07243476619877344,1.8057340861321685,1.0180547158583058,0.40233155366444406,-0.10714831130663116,-0.5550136686996994,-0.9656378775664253,-1.3478002277621222,-1.7193301604543854,-2.0849086585000984,-2.4460619634905982,-2.806152979521159,-3.1656886017850625,-3.5249327578258254,-3.8841414350849006,-4.243327393754989,-4.602506477237199,-4.961685249133658,-5.320863663653733,-5.680042040421749,-6.039220410218369,-8.0
0.1694908895482094,1.7267920603425302,0.5539500115996776,0.8191278573322007,0.5513483277151872,0.2941137264276911,0.047037454589044056,-0.18252996706973393,-0.3995004815421665,-0.6105451359962422,-0.8189130103435694,-1.0238864802888814,-1.2245707807700261,-1.4151959247339607,-1.6020549935945234,-1.7874998465737366,-1.9723080748462076,-2.1563616949285134,-2.3387591823697633,-2.5168099046980186,-2.6929536952310604,-2.871252822650023,-3.0719961246180976,-8.0
0.282132727867434,1.3125460874019044,0.383263208389511,0.7028262142927232,0.2756333274853097,-0.09978544609355844,-0.45666205314484715,-0.7946528800035874,-1.1103830373588224,-1.423240109672751,-1.7241255836982539,-2.0186289218748947,-2.312662034163967,-2.599678983256897,-2.8857604085857615,-3.171322388953431,-3.454849693343277,-3.738017411839997,-4.021051019191242,-4.303405860790701,-4.585753257292108,-4.868050949473402,-5.150298453825669,-8.0
0.2964768513657372,3.6141683220114915,0.3946401335493935,1.8938881037845858,1.3112102005021402,0.8178912206124858,0.36786128992898975,-0.032423826770581185,-0.4072471432295979,-0.7634281695317955,-1.0950510042148964,-1.4234106048902782,-1.7390371306305294,-2.0482655666422005,-2.356059080189518,-2.6578290483495164,-2.9583725045949762,-3.258104045163106,-3.555798772747635,-3.853342187918094,-4.150539293172028,-4.447238172252991,-4.744144279649095,-8.0
0.3141373971500183,1.176586204886413,0.8183571243063648,0.0762015244009058,-0.2883473642314953,-0.6459662298262555,-0.9995354127399271,-1.3505152582446418,-1.6985524467472861,-2.041766483414992,-2.381114433860748,-2.7135081337197198,-3.044908133818661,-3.374292544359087,-3.702202384199679,-4.029522959988721,-4.356372837434296,-4.682290264196309,-5.006113799323222,-5.3275988360984305,-5.648930504417994,-5.973120971219927,-6.321391531490256,-8.0
0.2565450735710745,3.182288489675846,0.44670993730763725,1.6174987397429568,1.1406295054211504,0.7263532693121293,0.3387048383876539,-0.01399375537617123,-0.3393004191806897,-0.6570266930763335,-0.9573498068405492,-1.2423956711554378,-1.5255647905461505,-1.8030016652596716,-2.071244991332696,-2.3379253674842215,-2.6041132988369586,-2.865511006758788,-3.125309569531974,-3.3850715078562694,-3.644119985021574,-3.901534972087525,-4.160702498189782,-8.0
0.13826567904983186,1.9476561463581548,0.5961624302827979,0.8829025848007858,0.6578097749313562,0.4414398319327873,0.2321301306133336,0.0300046762767565,-0.1625411483347671,-0.3461940570620008,-0.5221278538832813,-0.6944074021131263,-0.864050308372378,-1.0319434958795595,-1.1978745117608784,-1.360806969513508,-1.5189373594428677,-1.6734376463537084,-1.8255957410033785,-1.9772837101230554,-2.131103329255919,-2.2950106284330483,-2.497274294661622,-8.0
0.19168623858373823,1.665677663967882,0.20571365031230696,1.0942540688822624,0.6983341314720883,0.3688715799288501,0.05931412235276987,-0.20654494078898805,-0.46132281531149294,-0.7038173122729178,-0.9240197883884328,-1.1431993576242425,-1.3561507819976502,-1.5591508190744552,-1.7614514528512457,-1.9618494353481242,-2.157667852946577,-2.3527964500261294,-2.5476049298993084,-2.7407453213648334,-2.9333368781708016,-3.125912662969014,-3.3187157034204007,-8.0
0.35284818239768645,3.0261780448509343,0.30926132684894736,1.6955099172960355,1.0424350587464464,0.4914841471378998,0.009038693966312978,-0.43658701920810744,-0.8419323182174945,-1.2361936472077775,-1.607858873371883,-1.9763817713696672,-2.3360006027451776,-2.6940284689391114,-3.048875054925536,-3.40313621912758,-3.7564673281536067,-4.10961601234615,-4.462566623191089,-4.8154629337155885,-5.168330561467002,-5.521184572754091,-5.874036630141591,-8.0
0.3387101335686236,3.939985197907725,0.5113658644518997,1.8212542963452643,1.2610662638116459,0.7546461557718822,0.28581364418849264,-0.13798702683031067,-0.5492796139621118,-0.9384005218318616,-1.3103657058970355,-1.679075022257043,-2.0364122637691024,-2.3872080045573747,-2.737435221941971,-3.082292390796058,-3.424799577763501,-3.767188367380077,-4.10778786201246,-4.447486193769866,-4.7871598067267085,-5.126366462793064,-5.46568433434775,-8.0
0.16173403620805546,1.7399994994793273,0.35606889826587595,1.0219065992157645,0.7110962970236727,0.4379656734208278,0.17764253033230348,-0.06560863167041588,-0.28291832424189334,-0.49281847193035944,-0.699580140278399,-0.8972439806999534,-1.0821631347532978,-1.2640878096904618,-1.4452861439195928,-1.6254277981426857,-1.7968160895320962,-1.9661267309178552,-2.1352383505241734,-2.3042495819384863,-2.4716286975571324,-2.636568055230119,-2.8100164639847405,-8.0
0.3323454006208685,3.479758821122902,0.5080241726004865,1.6294422401326902,1.0999582747999175,0.610408961800404,0.16306376215191687,-0.24930096254223685,-0.6496813350358707,-1.026123948360115,-1.3906758438036853,-1.752364437630601,-2.0997907805983145,-2.4439516587365886,-2.7870362532017503,-3.124850186100683,-3.4609372563013006,-3.7967680576748144,-4.130794701441376,-4.46411572955727,-4.797394177284926,-5.130183157619862,-5.463120735926976,-8.0
0.2770140482298484,2.258530596854046,0.5439592822135215,1.0554022142363186,0.6408880485648977,0.25023943664112264,-0.10440043352111088,-0.4454591280653258,-0.7792080047838569,-1.0970400660521733,-1.401089599328377,-1.703084108496105,-2.0031876527689,-2.293398373471431,-2.579859667727373,-2.8659609013633656,-3.1509772919039896,-3.432421300472993,-3.7123551778689174,-3.992249558261088,-4.271749063414394,-4.550018403629702,-4.830026342245841,-8.0
0.3499366932072464,3.0209610265383167,0.27687003519135733,1.7388357219813924,1.065919445570436,0.5095176735320506,0.022780717147407835,-0.4224649416997619,-0.8258845184069414,-1.216806843241396,-1.585508401872241,-1.951016088672487,-2.3066825825399553,-2.6615505546528175,-3.012992086053607,-3.3642070936435595,-3.714455993719603,-4.064657797985424,-4.4146444652051295,-4.764624559048684,-5.114567304134191,-5.464509526680212,-5.8144473901957205,-8.0
0.1174689763821056,2.0072976301785,0.21810404658318,1.3666373858010485,1.0640411320221843,0.7900840240470203,0.5451666460932578,0.3337773165291946,0.1325359855189441,-0.058609537910068815,-0.22902066651610511,-0.3880108476815569,-0.5450268178489776,-0.6993829857600264,-0.8431336922641053,-0.979075911182007,-1.1136922541246794,-1.248035743212828,-1.3812646205357595,-1.5087139737567326,-1.6328846345428114,-1.758668382142976,-1.9047860372083791,-8.0
0.3218870737525578,1.9590296962726306,0.4908102931476686,0.9578256037179386,0.4858866336784258,0.059827178735272775,-0.3394184125038672,-0.7267044732472736,-1.0866967110077455,-1.4401077676285805,-1.7887345130852421,-2.1241684498796096,-2.457754250817378,-2.7899981405554533,-3.1159516001926075,-3.441572427047335,-3.7668588783705035,-4.089865793280113,-4.412729502910132,-4.735481308168773,-5.0576909036877,-5.379780688842603,-5.702007716560782,-8.0
