theta,rc,rho,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20
0.3229382086593705,1.6792730047763127,0.5782804467608085,0.7268574749514483,0.2891816818151327,-0.11154939458191702,-0.5013370623845672,-0.8794874795255904,-1.238700660718883,-1.5896996650775763,-1.938462581717649,-2.279878874083468,-2.613258266880541,-2.9460969993011052,-3.278169913924685,-3.605731079729105,-3.93182570696122,-4.257866826706845,-4.583464935954595,-4.907227862034656,-5.23098006719026,-5.55473532317823,-5.878825478573717,-8.0
0.3647066380481342,3.2220963011743757,0.6491371983992792,1.3085489649178705,0.807074699674739,0.3401659142779558,-0.09973641675261705,-0.5295648774848842,-0.9474775191510343,-1.3482150670082826,-1.7404491165789455,-2.1305140254822743,-2.5153321697791102,-2.891296118139868,-3.2655820501505635,-3.6393873736939324,-4.01077245653218,-4.378889369910072,-4.746557264269512,-5.11417210809224,-5.48081792487579,-5.84635092571605,-6.213672680771073,-8.0
0.18860435175519036,2.5765491222654515,0.15638807317658734,1.7602112838442907,1.2562545271069085,0.8351273708105754,0.48082131349279555,0.16355374824267233,-0.11658447796076928,-0.37142172857481676,-0.6164409171124231,-0.8380456105072639,-1.0554025424134221,-1.2669024544692729,-1.4676867718407667,-1.6673570402291618,-1.8648035555908982,-2.0574664010983152,-2.2496632300928123,-2.4413859643605016,-2.6311003336552794,-2.8206568458073695,-3.0109851689142033,-8.0
0.34358776300003796,3.5482161942918866,0.23086812400263404,2.1166978106475525,1.3660786933412483,0.7533564587601335,0.22588346890371364,-0.2242375976936629,-0.6406131861656362,-1.030392294403561,-1.3993740336087712,-1.7605934486894925,-2.1116835047360425,-2.4609857728491207,-2.8062380122049073,-3.1512280101389236,-3.4951562324154724,-3.8390101328608544,-4.18265553817034,-4.526283524940625,-4.869877876633568,-5.2134703119551755,-5.55705912815523,-8.0
0.17117033453940966,2.375156140250878,0.20602815451285034,1.567866971640401,1.1445178335438477,0.7718707622003967,0.45920493023775916,0.17230271051377782,-0.08883890536721642,-0.3193910717341249,-0.5461167340181913,-0.7587113061767535,-0.9555789480948171,-1.1514985384029313,-1.343982039271573,-1.5256998249394458,-1.7064025618203331,-1.8869382199031541,-2.0637716680486973,-2.238020786871545,-2.4122648770004838,-2.5862032101815764,-2.7615235934243603,-8.0
0.1606031624805089,3.948041126140974,0.8826557040327764,0.7016717213769433,0.4949743217565127,0.291165353424064,0.08961057624795643,-0.11016104729259658,-0.30852935091453554,-0.5029984433187772,-0.6936664662295883,-0.8840129983974364,-1.0744507569234836,-1.2646237396546403,-1.4540267094659327,-1.644138032412028,-1.8358708145768414,-2.030574971563571,-2.2296826007259334,-2.4366427550683767,-2.6594524408674123,-2.9124177628953243,-3.2240139196155315,-8.0
0.32044115879910917,2.227914974394392,0.5569300947521549,1.0190207511918423,0.5585654739510295,0.13603196862919537,-0.25859224223748556,-0.6433162496603652,-1.0117891381589683,-1.362862505462052,-1.7110228245252839,-2.0549610745623847,-2.387679556237536,-2.718508577409192,-3.048914573776358,-3.3752249019950806,-3.6989707453473035,-4.022648541415303,-4.345758403484739,-4.667340001565028,-4.988629203052269,-5.309904790001326,-5.6314691038637354,-8.0
0.12376804155808188,2.19778088564444,0.5448789108859454,1.0669126810113676,0.8412001348600567,0.6308282773236374,0.4303136022409769,0.23644581187891633,0.04926768326222491,-0.13247723259695224,-0.2991846923699595,-0.46064093111967996,-0.6176008498009201,-0.7721259771965389,-0.925008688745374,-1.075905889139328,-1.2254266443617723,-1.3699919311770876,-1.508398408070528,-1.6465999433250735,-1.7865175744771606,-1.9377755336288707,-2.133548542088006,-8.0
0.2351461080725515,2.473798420137466,0.32805685155317005,1.4302322100808322,0.9624064630649248,0.5669872377851806,0.2008120360715794,-0.12360513425979025,-0.4273995852822406,-0.7203142658955596,-0.9879531185064206,-1.2522433859284603,-1.510953048302192,-1.7586711574932792,-2.0049256169271343,-2.2496573565807156,-2.488771018766841,-2.727496639801682,-2.966054447533704,-3.202323893611738,-3.43841005440327,-3.6744685286929077,-3.9105680022832283,-8.0
0.18670799732917637,3.985627058736572,0.7350999848810904,1.3862383370145088,1.10510934054176,0.8330438101451233,0.5685135274145775,0.3116533061929431,0.0631934605151654,-0.17789836957575653,-0.40791363763116345,-0.6345983193458411,-0.8573267651908286,-1.076475324536218,-1.2938869319764423,-1.5094516556991426,-1.7228472348261206,-1.9326836249940074,-2.1401181735353494,-2.346208230073757,-2.554587138834762,-2.7762928488325382,-3.046269683058564,-8.0
0.17950892888067882,2.0741422265967295,0.602717108640983,0.9215259097558172,0.6429442327507308,0.37488481272837354,0.11791710349972517,-0.12488626508016212,-0.35504454356409687,-0.5774700714986285,-0.7961443944934278,-1.0120254378013074,-1.223671945526598,-1.4299168105544384,-1.6288122837618073,-1.8249210840130772,-2.019643789439252,-2.213877471391544,-2.407312539562557,-2.6001787681379094,-2.787527104801134,-2.9775029857002875,-3.1936617818710964,-8.0
0.3777058677088919,1.0548419358196754,0.7525562298509528,0.18185120560990142,-0.25563309729428124,-0.6871119601574919,-1.111039256972934,-1.52473472058668,-1.928935189393487,-2.3286873224114424,-2.72681968703141,-3.123061680219711,-3.515876356595636,-3.902500067416419,-4.287778690086939,-4.672604027134985,-5.057178447120933,-5.440748309079937,-5.821884263421362,-6.201951028710136,-6.58214897516393,-6.96252447335589,-7.346021462158592,-8.0
0.1611258740834477,2.672512731775292,0.7971976742219196,0.7458510461751372,0.5233674429041053,0.30525518571529386,0.09242938742793855,-0.11587174578664249,-0.31941431533563874,-0.5176135913175047,-0.7130145582891078,-0.9053620708883588,-1.0960320859600463,-1.284444882058927,-1.4709718295337584,-1.6564665852272629,-1.8415639037248825,-2.027099794363179,-2.214044196138962,-2.4043580588289966,-2.6018176029895907,-2.8141389860816877,-3.0843410026819544,-8.0
0.15564262694600733,2.07254216235862,0.487151879544529,1.0638337173655803,0.7864459713336474,0.5308152246412736,0.28631479682047994,0.05142447033401151,-0.16560124480938898,-0.369453038505864,-0.5669837446242069,-0.7612353680411996,-0.9525061603757796,-1.1374895560161988,-1.312938337097587,-1.4856015115594012,-1.6574353411095473,-1.8283875293940546,-1.998867907711205,-2.164910885903633,-2.327570486543703,-2.4921643183359374,-2.6800718433991797,-8.0
