theta,rc,rho,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20
0.29776432927229235,1.21240395544809,0.4234311883507457,0.6041848608286134,0.18602887624396647,-0.21174434079400217,-0.5692880151123547,-0.9177914389134756,-1.2532203170359573,-1.5726550316893337,-1.8908510170020334,-2.200903626184091,-2.50620568165148,-2.8113061382230753,-3.112384642245361,-3.4123858400081395,-3.712293691746987,-4.010810606356969,-4.309115144710641,-4.607372470337769,-4.905279354710228,-5.203146581873358,-5.501055491867779,-8.0
0.3528955556448773,1.5252444540431507,0.19102220997485944,0.9212251950078836,0.3568002394124233,-0.1343793353378533,-0.5654659713599459,-0.9669559186601565,-1.3511990041264952,-1.7179363785336303,-2.0804654785519814,-2.4370528002681464,-2.792072147566355,-3.1458637974516805,-3.4990667796047177,-3.8521192251216747,-4.205046863171544,-4.557961620889114,-4.910859967000977,-5.263757144738692,-5.616652930598633,-5.969548582467943,-6.322444156514784,-8.0
0.1653651443297017,1.1167247514931358,0.6482762924382383,0.3900260305404068,0.15883010755484983,-0.06507408111818916,-0.28423079256401507,-0.49859442046650104,-0.7079604272054918,-0.9090640347856809,-1.1031043413907835,-1.293770469495388,-1.4817103304750054,-1.668418933774382,-1.8541115346876076,-2.0385317733573527,-2.221130354262265,-2.3990531396535726,-2.573762777026253,-2.748230876057939,-2.9232695631575223,-3.104381665374218,-3.3159201048390408,-8.0
0.23331612304553784,2.0214933511461424,0.7851354360145427,0.5287769159980172,0.2324859917055187,-0.05850999843420691,-0.3450046739771446,-0.626483714848756,-0.9021959322702521,-1.1718788674534362,-1.4344104514490121,-1.6942149839128602,-1.9516604540615126,-2.206581402998056,-2.4602615839036663,-2.713100744361095,-2.964776459393632,-3.2143315765252756,-3.4620202517929632,-3.7068315155937133,-3.9528673201144624,-4.206664959192099,-4.497822693814701,-8.0
0.27847944565606464,2.3097941312381804,0.7276205077611483,0.792941088780416,0.4319774502506767,0.07954687759316899,-0.2644169807631124,-0.5975277681344133,-0.9187283196207792,-1.232119605891589,-1.5409507866833112,-1.8477383210380285,-2.1523378565357687,-2.452938651370272,-2.7476887075302945,-3.038405353363822,-3.3278627526537963,-3.6167442491048134,-3.905278051249992,-4.19324887433115,-4.478488304530317,-4.763137509037018,-5.06476653946209,-8.0
0.2204757718097026,1.8045353862774518,0.321011841149565,1.0599670861319228,0.6565322407771091,0.30349994959957094,-0.015537332064299483,-0.3186202350993636,-0.5901159317705289,-0.8547469477457451,-1.1123171063973085,-1.3523145937479353,-1.5909461999567265,-1.8274081437389809,-2.0556111772323082,-2.2825874934388803,-2.509279385624229,-2.7327811257060737,-2.955204476910192,-3.1776188356303847,-3.3992848150378925,-3.620235393657698,-3.841915932040937,-8.0
0.2946486736236215,3.5393682774439457,0.15801340457382446,2.279635305627954,1.5138571749940701,0.9048308790069882,0.3986708545330101,-0.034248712598647375,-0.4141263029462175,-0.771595751346545,-1.0978432678686225,-1.4179565690914895,-1.723619289570854,-2.027341365515568,-2.325207453109292,-2.6225563379522123,-2.9179849595997047,-3.2132814727740353,-3.5080861641083825,-3.8028623096104632,-4.097532800165305,-4.392200483753043,-4.686854983563323,-8.0
0.2041412843903113,3.0383314948616422,0.6726244695261477,1.179857648826198,0.8658694454414746,0.5730471388662215,0.2929459178673171,0.022082283184991294,-0.24276944069039574,-0.5015038853574151,-0.751581737842726,-0.9919411495948158,-1.225968937980176,-1.456529389633473,-1.685337998062207,-1.9127127038525567,-2.138010742570342,-2.3596027043620227,-2.5762020679439184,-2.7910916947280846,-3.0062840158468798,-3.2273007450198277,-3.4772819152032026,-8.0
0.10758886991594574,3.5304140044127545,0.5340517178229065,1.6671083455670637,1.416385435686449,1.1879682300138994,0.9734856511581851,0.7691853049796592,0.5745499292620314,0.3902693353001673,0.22047178526577016,0.05942327343975068,-0.09532015938150946,-0.24713207516702507,-0.395882906728726,-0.5418408813033335,-0.6847277067260269,-0.8218170936691975,-0.9532995158086719,-1.0851953852486034,-1.2224820802214686,-1.3801979260458508,-1.5959038556379763,-8.0
0.2911226187294023,1.2785793687060818,0.6638144600808648,0.43227453979611846,0.05743484066517643,-0.30552489391132187,-0.6505275697560243,-0.9822737540787754,-1.3091027304216742,-1.632935431993965,-1.951977652866241,-2.261581560655944,-2.5668332058732966,-2.8710715377795504,-3.174663442458345,-3.4764601944619313,-3.7735323974545705,-4.069276141655583,-4.364821788758121,-4.660270701740064,-4.955045885286315,-5.24825919679254,-5.54630356620805,-8.0
0.27585451254972015,3.211763638016871,0.5263595387470171,1.4924855985388428,1.029467523569132,0.6143729377331402,0.23377599227022322,-0.13236228506238673,-0.4757039806348746,-0.7973042888196877,-1.1144220390205075,-1.4252704582894864,-1.7222941190850365,-2.015046797871057,-2.3069444240597217,-2.59479655446666,-2.8767319459405654,-3.158369280742353,-3.4398633601716453,-3.718911849587843,-3.996501855627203,-4.274117186763529,-4.553797298414606,-8.0
