beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.9377297845812603,0.5997260231917673,0.1523087125153191,1.6033649012434992,0.4816653772978037,2646.5858974723633,-2725.4817971593325,-2193.423313448082,-2072.5648178173747,-1914.8861266136867,-1855.2432702509375,-1814.0242261012934,-1783.6381634225231,-1768.1707127995999,-1752.63601839683,-1737.03372350621,54,31
0.966070474492603,0.6826768249705815,0.7710416777812956,1.0248840190444515,0.8743516761365915,3385.4248061156886,-8093.655786426939,-7693.726398444518,-7174.23786447868,-6163.873650507953,-6000.044897944578,-5872.704095890591,-5763.706280743923,-5685.5858006817125,-5606.934191129405,-5528.395312037759,52,31
0.9367408593508899,0.6696406412273481,0.701237858548546,1.8002710891212894,0.42430112078313675,3990.2575893470594,-11209.117587355604,-10922.51058446132,-10616.840551849242,-10288.6363490734,-9934.04372495274,-9551.30547006737,-9145.937314226765,-8725.258419024092,-8338.974744813742,-7230.056893609905,48,17
0.9463734631921226,0.4358718674088098,0.36455913337191814,0.958086448203298,0.8737610518040821,3287.637112050904,-5486.042729608363,-5459.940659285997,-5431.221856003904,-5401.438089852671,-5370.266542656718,-5336.246262114541,-5298.8817041386565,-5258.746711683827,-5228.07625143736,-5139.524877707381,49,17
0.9701822261324892,0.3852025370155555,0.8721379481924616,1.0926324027996812,0.508140659966473,2459.7200590283846,-3828.099179603489,-3806.257854250015,-3783.9140633507945,-3760.244466045843,-3739.3918511934257,-3686.4156924664385,-3626.3398161251826,-3557.5976172297014,-3458.2586239357743,-3429.2848024042687,48,21
0.9618903294699309,0.5342962046718326,0.39681293439197884,1.1923230042840032,0.5067672613510678,3425.103295216156,-5495.419061114053,-5431.425487952312,-5359.852947138538,-5278.808418450672,-5194.5234774872315,-5098.11031333957,-4990.952224798412,-4867.052846821032,-4721.977336669145,-4518.305804388051,51,12
0.952622145302448,0.8549068021594518,0.13152039632663348,1.2921100652609339,0.16107112299196036,3082.715681481226,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-31500.873611515173,-21094.992420965482,-8779.21332795855,430.0524506888697,47,21
0.9304867684822541,0.9633381889475875,0.6893106384550151,1.4028277261502988,0.11572466356544205,2977.0262899034997,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,47,13
0.9642400412067413,0.7186878632736127,0.46552285781288183,0.557851605502428,0.6553662241303603,3833.6233978729742,-12860.953065822569,-12049.751263414006,-11110.512742930865,-10008.236163662143,-8342.595222876032,-7468.278946102765,-6388.908695659317,-4496.541863341995,-3766.1923850340527,-3516.961967553698,48,26
0.9456597034027048,0.6203650300467385,0.2291511782565589,0.5777153067341319,0.4225559059122167,2832.5121748599663,-4659.901062010234,-4498.622233698878,-4307.080282965856,-4082.3288153939993,-3825.8468790343827,-3504.7968143744383,-3008.131354450047,-2921.184273407598,-2833.791396514242,-2745.384063738356,54,17
0.9666446708290372,0.8665607179288032,0.5450614814504998,0.564352567919011,0.12563443702475433,2977.4740195831937,-22453.922191939866,-6940.131773025113,-398.1494272690673,1403.018788847728,2489.8983702099513,3390.652088626059,3478.001749950696,3561.878551100242,3642.70592153128,3721.314407469725,54,32
0.9531608964292128,0.9651165400996793,0.12300824528129273,0.7991865128222527,0.5244591718241977,2140.849600541245,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-34727.435325988255,48,13
0.9401444868684522,0.1490088278993611,0.7946555402602573,0.515949832198553,0.18353978606130186,3007.2659132316194,-3293.1199520949617,-3287.6291909425336,-3281.5921112711626,-3274.8865556121145,-3267.413591004626,-3259.1086689542376,-3249.9165076830313,-3239.8094384804663,-3228.7818825335244,-3212.4367122176577,48,17
0.9477336352227713,0.9074635790164709,0.6810242366755804,1.5698388562036552,0.6006185475922665,3298.94412173234,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-20363.582008457703,-16691.49112565889,-13256.669007535973,48,23
0.9764711976970555,0.21937812109357258,0.4382556363097092,1.9983858319285395,0.6510313814845502,3192.2999715814985,-5144.093387785156,-5112.182921295317,-5078.4942182057475,-5043.505556997219,-5006.721752039302,-4968.151145649603,-4928.150898153211,-4878.1353688752815,-4836.286994447158,-4792.703315791921,52,19
0.9441927517240178,0.5298100009462697,0.8686827098415517,0.8819321477294237,0.6227722251291034,2145.385273710044,-3656.0821084273616,-3634.064770617632,-3610.084773344784,-3584.6658098611983,-3579.163245983657,-3433.4411206373275,-3372.3671651634972,-3301.4091008237633,-3213.287274594731,-3085.8636401276267,51,5
0.9713520007936357,0.16118717116511747,0.796882313221516,1.854894428977234,0.15922203093340032,2473.883095821816,-3292.4227320450464,-3282.1653263137337,-3271.289663402993,-3259.685218593377,-3247.2560968644393,-3233.940307838806,-3219.7451287759636,-3204.4515412918486,-3187.9661405797365,-3170.47922299536,47,16
0.9406586126498511,0.10303037894807099,0.6200703906994429,1.4514993217337784,0.23572740558512095,2679.9934024077547,-2906.654462414668,-2895.4406102142993,-2885.956813518612,-2875.792487323059,-2864.8072432039007,-2852.954526113329,-2840.231978982154,-2826.6566698054476,-2812.3891314260272,-2797.7332172421075,54,32
0.9775901611210103,0.11262408034049504,0.6828203129304449,1.3184308300645715,0.5333298194197698,2968.753562910204,-4568.47534574037,-4549.369277022188,-4528.958572226617,-4507.121356197966,-4483.807232650474,-4459.280201955447,-4431.441540269779,-4402.547779291195,-4371.422947786203,-4340.044911065199,48,20
0.9594578739816825,0.9568990950895483,0.22230987381155082,1.7774395946319246,0.824057124553494,3935.8220164747636,-40000.0,-40000.0,-40000.0,-33273.4424127964,-5007.94779890798,-3062.499578247893,-846.6038775173073,15557.076085869236,19687.972140673308,22331.463488235404,51,27
0.9507339157662266,0.340492193645624,0.2193475178552617,1.3744409765912717,0.16755615789392808,3059.154257328054,-3466.6195655985375,-3415.8110361583867,-3397.241837309874,-3376.801142638805,-3360.4108167237755,-3344.000594939752,-3327.142841353696,-3309.948999930215,-3291.8261309617587,-3272.843663445572,54,31
0.9568800539100232,0.33214267684252186,0.45162680199600436,1.9087583945775084,0.18623077735823027,2242.2241983152617,-2842.6055306892686,-2831.8290560332293,-2821.5426603846777,-2779.6184159557647,-2759.3579196314404,-2736.5217900091525,-2710.682858305887,-2681.3239874240508,-2647.701509136649,-2607.947559201285,51,7
0.9621548915603658,0.6255250670476026,0.8519787420105649,0.716254496020212,0.7568685369435426,2639.778315769897,-6297.571594764853,-6247.656524513169,-5926.092856647475,-5490.843950754071,-4753.067339633594,-4635.038242669154,-4513.01248813417,-4385.082470357909,-4248.733853685465,-4097.128652732509,53,24
0.9643547930865254,0.8523154897325267,0.3838767313517579,1.211018795823663,0.23166066360590404,2049.5209846209514,-14193.188546186197,-3080.657193778313,2068.3127025333624,3420.582265911883,4276.337340076726,5059.851053591781,5165.801160291447,5267.27912817522,5364.662069037494,5458.712854729097,54,32
0.9332693219156759,0.23300685456866568,0.7532286352890021,0.7609747034523396,0.4018415612898334,3238.621140315143,-3527.8120100698484,-3508.9042061129817,-3497.910174881658,-3485.9884955905254,-3472.9038506608413,-3459.5609722605623,-3445.3978077846814,-3430.401237297042,-3414.742605451706,-3398.199452066265,54,30
0.9354883099552421,0.427281521563344,0.3392836714971954,1.499633007642431,0.6132419571388682,2756.422931352983,-3568.430790165302,-3557.294937532463,-3544.679874345304,-3530.306317620321,-3513.885013220872,-3495.1161495574706,-3473.6658238321447,-3449.1431235343484,-3420.934879713516,-3388.0277082132798,48,11
0.9493653044932417,0.3191791283471417,0.9519347000310934,1.850343429941936,0.21710904319477908,3986.6774206568243,-4754.395692377777,-4741.956171596926,-4728.179631779876,-4712.795759442032,-4695.550930419806,-4676.216995934603,-4654.544025958455,-4630.291980492895,-4603.058183562947,-4572.796280934256,48,16
0.9352411042258709,0.2773446149261153,0.44894871987103935,1.2517967855067733,0.8227492437967897,3182.2243811814474,-4583.355970429492,-4570.485261397865,-4555.638048829799,-4538.2216005115915,-4517.122491852589,-4489.010928157884,-4463.899460996805,-4432.6274570399955,-4410.179434806232,-4388.851762778168,48,25
0.9589689502959272,0.6824683830928048,0.2121038094286894,0.8083184924829268,0.5909416798554344,3097.1289847137623,-7237.581193194768,-7068.894593154043,-6974.464887697976,-6369.238190149429,-5530.942545019926,-4163.264917122383,-3129.7989402280427,-2917.172230267646,-2687.5619328841044,-2439.0960184929136,51,23
0.9640406655278578,0.6865128561538855,0.898100924230473,1.7757555346002856,0.40484724164753694,2317.46268642232,-15413.89064953681,-14396.167143980489,-13340.513009694678,-12253.153792775422,-10450.310344521211,-8493.307253160501,-6160.793895508284,-5603.97768280511,-5076.7859343775035,-4556.232291317294,51,22
