theta,rc,rho,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20
0.5298869342028732,14.60692434705511,0.0,-8.0,-8.0,5.996737185262405,3.913502146046086,2.3244692292251945,1.1726116244834786,0.31003800798779524,-0.39085237172128845,-0.9918657971405337,-1.5389545586694209,-2.0757207677774696,-2.6070506274376632,-3.1372759165302093,-3.667283062450399,-4.197172235130549,-4.727059620945273,-5.256946662865669,-5.786833597068532,-6.31672053127141,-6.846607465474295,-8.0
0.2532250568467818,5.457867365601464,0.0,4.30613416647275,3.130408744046099,2.1827356788176107,1.4415080949967782,0.8673813609522046,0.37685175269241544,-0.007058798763736718,-0.37314102158780366,-0.6892817096271775,-0.9799180377295132,-1.2676770106298434,-1.533304023032519,-1.7915579343194412,-2.049759298493171,-2.30526268513178,-2.5591787328078737,-2.8130940063745506,-3.0667248214545824,-3.320040791623707,-3.573422535134158,-8.0
0.8354727283249842,9.867229690950325,0.0,7.065058659080914,4.205697645141183,2.1326774692429913,0.7263173778252839,-0.33161153967514656,-1.224962756861526,-2.0682699904748043,-2.9047400851857548,-3.7403084231575896,-4.575782290608621,-5.411255078198851,-6.2467278065238325,-7.082200534848808,-7.917673263173809,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
0.9991320587322311,6.638585478325661,0.0,4.384703454449765,2.075865948896614,0.5229087981358803,-0.6388088675205971,-1.6531775091948102,-2.6539581500040104,-3.6532173900865654,-4.652350323753057,-5.6514823824852884,-6.6506144412175185,-7.649746499949748,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
0.1875735541751899,7.714161348916187,0.0,6.445187625172133,5.150316334413872,4.020417212085761,3.0581736891796796,2.2631466402778333,1.630727460655386,1.1113698824488885,0.6922620896169067,0.3206275938592583,0.025192259497913594,-0.2581813203838558,-0.5265407619737221,-0.752841908294261,-0.9683952603100467,-1.1836094890265412,-1.396215258607204,-1.5887573549528522,-1.7800579999103463,-1.9714216466109984,-2.1660200530810343,-8.0
0.29450165922125954,11.051535382506344,0.0,-8.0,7.116922124001389,5.38970087890113,3.9277120140944533,2.73484041428804,1.8053893107605217,1.0850907740247826,0.5055094910664928,0.047929554583149285,-0.37317470622226695,-0.7278197411725269,-1.0644137313318431,-1.3881783485504342,-1.688528607783971,-1.9888189660847853,-2.286033772544239,-2.581339054395437,-2.8766426261204954,-3.171317785530388,-3.4660146693375466,-8.0
0.25820462376523656,12.499412332349591,0.0,-8.0,-8.0,6.725672776806282,5.1629012503961516,3.8316453302223006,2.7351729987442,1.8683000667008618,1.1871017387170806,0.6491840824889492,0.20021803591520015,-0.1849449355629963,-0.5405865029439259,-0.83715492775747,-1.1322405427531215,-1.4159207225449046,-1.6792537181387444,-1.9425647003703184,-2.2047454291363597,-2.4636570367423127,-2.7234491898384707,-8.0
0.8029765075074246,5.242126084171317,0.0,3.4922827327664536,1.6902951282481171,0.42715605578787763,-0.5435467926186011,-1.3859334339607348,-2.1945397134755993,-2.99828092554129,-3.801331268218621,-4.6043087930971485,-5.40728536111627,-6.2102618686236974,-7.013238376131124,-7.81621488363855,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
0.4029384204414065,6.688106334864924,0.0,5.076292387355854,3.431372553440211,2.1569071463273786,1.2039903995175347,0.4684031514322919,-0.11436414035718245,-0.6181090521226784,-1.0759372017313815,-1.4981364897498322,-1.908972067965144,-2.314443519681895,-2.7184793708999653,-3.121747292933516,-3.5248302974017327,-3.9277960217919197,-4.330736144423953,-4.733674950746948,-5.136613497709579,-5.5395519371314546,-5.942490357572858,-8.0
0.23401185779162917,7.82518949577613,0.0,6.408782515957421,4.963469067297085,3.727343709363054,2.703206303692777,1.8858965031843062,1.2368342173023144,0.7297846327035732,0.2915330872153522,-0.06333591651213077,-0.40188651664273456,-0.6947252534977247,-0.9634153861356541,-1.2301527734743627,-1.4818700889796808,-1.7205299742311326,-1.9591781683942522,-2.197226095638946,-2.431876521407383,-2.6665282065491116,-2.9016426679030713,-8.0
