beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.9531648015461,0.42939139624631717,0.4966109228517668,1.2561228883640259,0.34095287917665584,2861.4278845875965,-3891.510655701068,-3874.610236990379,-3859.652373816916,-3793.391470934298,-3708.996012383029,-3600.3124670829097,-3459.63788813431,-3359.659888207228,-3328.662916282016,-3295.0839315971925,49,23
0.9723725265142298,0.5868811605461287,0.7114963439731452,0.9738180762084139,0.7411058686921904,2983.936288187725,-5386.6110696882015,-5030.321815331752,-4899.234590254205,-4738.453180012252,-4655.737584344227,-4587.166389745103,-4526.318227341112,-4476.141133141881,-4424.811569402726,-4372.310647952823,54,31
0.9344746422659268,0.8950626501487036,0.7852985950364478,1.50230304811104,0.2282081951373961,3317.9164761633724,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,50,11
0.9632457097500846,0.8812966476536852,0.6769793892405879,1.6488874280578552,0.38641336894403777,3506.987174985928,-40000.0,-40000.0,-40000.0,-40000.0,-36924.10441372437,-25370.912774547633,-5520.874684672144,-2914.445656457755,-1130.9891662751018,187.94619387124635,49,28
0.9444751976028902,0.9613616834719717,0.12490001812856291,0.5389073199692022,0.783946163498363,3855.9059936446934,-25841.02866728949,6152.2819051982015,7798.136529734842,22594.98777026037,26197.319866172995,28424.570516602766,30445.566268823815,30509.89538338284,30569.982865501315,30627.365199864515,54,31
0.9786132214061899,0.7017147278460734,0.40209793613953004,0.9599952691512841,0.5708730683435145,2138.701075123468,-10237.142945560221,-9651.721396783618,-9051.264691762855,-8430.198497028341,-7789.6954920870585,-7139.141477427549,-6455.666629080342,-5702.032644824908,-4769.054591582991,-4456.665731599294,52,12
0.9670704679453432,0.6416425408115586,0.4960684955700647,1.195067904496788,0.22829389294386582,3991.9867934202193,-10185.238140280822,-9107.547628985894,-7870.375925329001,-6386.171992211367,-5363.838851329989,-5065.038181894549,-4748.824354319407,-4409.610338164587,-4064.210441455871,-3642.8934073726896,53,25
0.9461551668652343,0.10865151395391665,0.681950542830109,1.479259427869449,0.6945791505771531,2116.3533463065137,-2912.098249972269,-2904.869124117247,-2897.0940972524886,-2888.6878098770767,-2879.5773904085945,-2869.7118018430006,-2859.065574674922,-2847.6301819872097,-2835.4377139194366,-2822.6886879325925,47,16
0.9372954180799812,0.35214253548239194,0.5714804940733739,1.2549968373064269,0.521489757994395,2611.2985386324926,-3135.8947237104594,-3100.335530565496,-3048.2008109279295,-3007.596407347007,-2992.622082009614,-2976.5926718608184,-2959.410591799277,-2940.8930771573096,-2920.3946677915137,-2902.4538025617626,54,26
0.9456955015113848,0.15370534542455458,0.7438738936739119,1.9529545716103902,0.21703100222600186,2468.8698766253265,-2805.4758189203208,-2800.4668291702856,-2794.996147691384,-2788.99098598102,-2782.450811439454,-2771.9720098052426,-2759.6099262448465,-2744.9356272021646,-2727.26672500527,-2716.995029752025,48,21
0.9759755595431867,0.9277070678343274,0.4482047301735017,1.4058574284568839,0.8787448823418654,3083.7339517911955,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,-39793.11284378131,-37799.760121930914,929.2643063240844,4585.881574844396,6917.629986265223,48,27
0.9682368568235008,0.40984346517953785,0.37828737799386314,0.7377149155726022,0.8175215769276644,2004.0981352309766,-3548.688016966477,-3515.194037979556,-3478.7743623845436,-3439.6186484453774,-3398.6898105163127,-3352.6744006332106,-3292.5745283472515,-3255.5684072173767,-3218.5629033826363,-3182.3460893842052,54,16
0.9671638132618451,0.1697288220425628,0.19462915085986623,1.7648534566484504,0.5306008174956042,2187.401808450237,-3072.6569131133306,-3056.1351627849226,-3038.031075451028,-3017.159014005247,-2997.4084441280893,-2980.349525052416,-2962.236323606821,-2943.046279244543,-2922.7207194138487,-2901.7058619611776,52,26
