beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.9626929664854492,0.739912168323407,0.8625835632619271,0.9392054729846526,0.7448366728616514,3919.6637921268434,-7152.960090394741,-3376.9086873318424,-3365.2409627487077,-3372.0747242753077,-3402.4662154945318,-3440.1634510074605,-3486.1626937857372,-3541.2888003144176,-3607.224953411765,-3687.0899512660435,54,33
0.941249544609302,0.7456512953457721,0.4354765169822949,0.6677451594566561,0.8962903585352733,2908.88908044118,-3708.8124448869735,-3561.644104806601,-3415.2771284497467,-3231.6865446538122,-3235.992789657311,-3263.426905969725,-3298.0820073825817,-3340.637110499601,-3394.649724965468,-3460.679684843726,55,31
0.9752856033758156,0.1748358934139152,0.2153892480709586,0.8381802567491126,0.5112920432826148,2435.526960373443,-3617.1283214191167,-3480.454701700851,-3337.7380091572118,-3161.3097758456465,-3165.3154144317828,-3195.3937664360296,-3236.1583775816885,-3286.1171799709496,-3346.696747167709,-3423.2487112186586,57,31
0.9471176569412952,0.486857389909503,0.8182557124097959,1.8847016099487617,0.6362565599017839,2502.6260598675344,-6985.920617339679,-6863.4969756932,-6743.019518346401,-6630.234579221301,-6560.751760469745,-6698.322749535795,-4589.645998041556,-4396.0123834817605,-4200.882505474063,-3995.712398573432,51,14
0.969011278275542,0.5311763743625643,0.9883527782461526,1.1727628901734461,0.4104034515155175,3440.2022087904634,-3348.5187599013902,-3339.3526866141888,-3350.856394612748,-3365.15671202365,-3404.511152028871,-3452.7658406828828,-3510.9801643428727,-3580.889387349692,-3666.211196737288,-3773.066588346157,56,34
0.963058527199116,0.7360406672968975,0.6886256467238127,1.7600154892996625,0.7332018591068542,2295.7785074457197,-3904.6637710936693,-3773.819422438908,-3646.1869644074673,-3518.8592940250433,-3415.02632580168,-3311.787560013629,-3217.4109070959835,-3129.325429894709,-3044.0180165502843,-2965.0338438219646,61,24
0.9318070018185488,0.5251075836944532,0.3105615077724373,1.9418667793190296,0.12559821904264726,3564.300454424905,-7064.981252107267,-6946.420954922299,-6840.021125882645,-6773.999404617132,-7013.562166100759,-4341.93086136582,-4247.134750906772,-4183.617907993896,-3765.9987222196473,-3642.850407695758,50,20
0.9694991474465572,0.5751888528898023,0.7049732764176195,0.9338312130569696,0.8669112302105249,2683.2999208174388,-3617.007907150462,-3468.351717916424,-3287.0890691236896,-3273.656015527775,-3299.1696232513377,-3331.379100379,-3371.872346061857,-3422.9649048985907,-3484.9577859860456,-3559.8734338739864,55,32
0.9787553746876604,0.27330359160301354,0.4344381685876847,0.578564789245746,0.21078529581937755,3762.9734396147933,-6882.371301897613,-6755.734416818379,-6628.429325586097,-6500.476080600971,-6386.2541273641855,-6280.765620320124,-6203.724952703401,-6298.359543470741,-4470.926005831136,-4327.5443139237295,52,8
0.9777621576948531,0.30653616067382017,0.7789210317888924,1.3830086575233271,0.5306487186261822,3390.3834798757543,-7116.314067041649,-6984.150020557641,-6854.378079655832,-6731.476117748966,-6646.623684305008,-6639.273295742249,-7138.250829124885,-3480.6600176928673,-3309.549008516889,-3310.962144895443,48,26
0.970946047200738,0.4622977950061128,0.11164337215590114,0.7153247827387578,0.375827231703694,3302.937724939409,-3325.4686573079,-3375.658215696812,-3439.465506876986,-3522.695942639481,-3668.16303577825,-3572.726929117694,-3410.646891983833,-3245.821118632542,-3079.436130535026,-2909.858352644295,64,38
0.9336831187793124,0.12456564005869272,0.8854597097890496,1.317726188558345,0.6396363811391684,2204.950466255572,-6686.20658020701,-6667.7922059877465,-7156.691976521792,-3480.6600176928673,-3309.549008516889,-3310.962144895443,-3334.835099217559,-3365.15671202365,-3404.511152028871,-3452.7658406828828,52,30
0.9513774359956244,0.2895651988260663,0.6829512151115454,1.5871950842272389,0.7189083476952592,3419.712976677745,-4373.030545789167,-4085.9346783371307,-3947.926177134651,-3811.082287515648,-3692.164343132887,-3576.7183470178857,-3468.9755063638063,-3366.134687353371,-3266.524866925391,-3177.539853738922,59,21
0.9701621116998956,0.2446731624074826,0.5013791237855324,0.9729144228381279,0.8517264434523641,2417.1517337922824,-7296.896446823289,-7168.19106200614,-6995.731811858507,-40000.0,-40000.0,-6786.413944536881,-7009.717431386287,-4415.546737575439,-4318.57101229143,-4248.159653058975,48,17
0.9517819008176266,0.173972289301573,0.2203684958683544,1.8412422476083636,0.8554209769784142,2665.392236694383,-7182.933739928962,-7054.234442879328,-6883.781691949477,-40000.0,-6691.9230770463255,-6573.8779988964025,-6456.620272639681,-6343.1445084542265,-6240.968861198778,-6176.5753309916345,49,9
0.9489242437585044,0.2688864927507979,0.6850804444749538,1.6502370917986686,0.7301169223922046,2040.4736786895955,-7064.981252107267,-6946.420954922299,-6840.021125882645,-6773.999404617132,-7013.562166100759,-4341.93086136582,-4247.134750906772,-4183.617907993896,-3765.9987222196473,-3642.850407695758,50,20
0.9450216096937324,0.4772559011324877,0.9199276724699108,1.5012975589065682,0.1530950156009591,3154.825205562474,-6735.470633934863,-6840.4117781975565,-4912.0044298091025,-4148.358732379329,-3741.089257612859,-3614.9865683181392,-3492.0598614647247,-3371.843237919352,-3249.433099417381,-3099.126073340871,53,25
0.9535734059076914,0.45375877608755893,0.6520779627107718,0.9520831850616158,0.8858813031767598,2056.7499109953574,-7101.939091853168,-6984.172037485966,-6876.358279578332,-6800.663646947859,-6988.985693725931,-4555.936541312742,-4450.7349445543705,-4344.371672426945,-4156.1309114619735,-3853.895975523026,50,17
0.9448049959025856,0.3068312409436559,0.7667819557077553,1.0184281430726347,0.39854389691702463,3725.8444058713926,-6810.183976397126,-6713.715507539774,-6690.874467327242,-7147.483265516788,-3578.050454900786,-3440.306145209892,-3270.908608572577,-3273.656015527775,-3299.1696232513377,-3331.379100379,51,28
