beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.9430099348360136,0.48530169340363793,0.48776973505862753,1.0673576249988503,0.8285223847165305,2651.922553989628,-381.8371066445154,-362.6400975293757,-263.37133493650094,-244.8326214846664,-226.58768017281636,-226.18499263771992,-184.80067945540577,-174.15967643620206,-167.13217507668924,-160.17320567939896,50,28
0.9691403949245927,0.28523014737255503,0.5485883562323913,0.8153789745948934,0.16682375820022177,2412.7173769390215,-118.78392892143131,-85.73622958859823,-49.77435260230339,-29.124471915317223,-26.420189958090116,-25.789448587747415,-25.688721137038385,-22.13691910750623,-21.27027889374415,-20.719161586778796,52,27
0.9501759074923938,0.9775328589901138,0.6391477477054828,1.007506909244874,0.5417568512077938,2767.6328964656805,-155408.69260647643,-124159.24252555237,-95370.18628864281,-62498.50819799042,-62362.08444341505,-62797.29781775421,-63260.806378390174,-45030.93205324258,-40342.770240022335,-37260.496168923215,52,27
0.9609156308662742,0.31598590112371155,0.3226187076165188,0.8303822224669004,0.1864774294723338,3799.714568676172,-177.12295625523834,-159.9220288128201,-141.914790491195,-123.03627012392603,-103.21751989623631,-82.38399497851232,-60.45529335153638,-37.34409527053095,-33.62333584387963,-30.480080899723283,52,11
0.9375382544296094,0.9321552793285829,0.895523618035643,1.083356590575262,0.8096132345842378,3738.5708945030747,-37661.275732742884,-37774.69092586875,-37893.72086079288,-38020.30532684998,-38156.16322533865,-38302.315389978,-38459.108044731314,-38626.86078321072,-30485.409888223512,-28266.35900708282,59,26
0.9762052116155155,0.8968106840425917,0.6679625252179433,1.9130828457048392,0.8488926408297559,2372.79970066754,-50852.21946105205,-47863.11261209334,-45276.7367221197,-43084.179846647545,-30295.85498408624,-30106.65298591036,-29932.443860325904,-29773.63685077487,-29630.73352022766,-20126.1510936119,51,25
0.9744098361965494,0.9637756778484029,0.7826975112561848,1.2684890379276421,0.15619124959642017,3968.9764972800804,-180812.29191665546,-155738.19154824672,-131223.4195337455,-107299.6377744472,-84016.12408258273,-64574.74738742132,-45161.76732089592,-40141.041359165334,-36847.766673269216,-33636.40685402055,56,28
0.9423363686551065,0.5642539657356158,0.5519822137953446,1.6543978857867916,0.4114151480127115,3382.1895822592833,-2370.8420932917666,-2230.312256990453,-2079.2857879964695,-1916.7705898327126,-1741.6753646646657,-1552.7886093766292,-1348.7517519965002,-1128.039463325233,-888.9460063066391,-629.55700045364,50,12
0.9422092802862758,0.8066491819804094,0.3530862051353255,0.5752575670002641,0.36164794809939316,2026.478318609871,-20520.701299119435,-18587.969145227908,-16421.113114962234,-13995.47731184994,-11283.572358251715,-8261.128680711088,-5833.469904619305,-5859.091069939001,-5884.822791997496,-5911.0147916130445,53,19
0.9705931443782712,0.5502762524841784,0.44131025073052077,1.2448151069440212,0.16111972490748316,2017.6817302998227,-3390.1574693883686,-3150.308041762263,-2900.469906566855,-2640.038402357366,-2368.3624273043774,-2084.7271019642058,-1788.3230523386685,-1478.2302867981534,-1153.4239279680294,-812.7666025699407,50,14
0.9755278839840372,0.6106987914480834,0.5541794271788443,0.9178225653802488,0.866989568864477,3110.1964172382714,-1729.7229545830937,-1676.3761373744737,-1626.4086436683099,-1581.3939467121668,-1543.8504362028723,-1518.1732516002894,-1512.9687470014062,-1548.0700574768555,-1682.6065254038565,-1618.3725589627265,48,17
0.9659409169761307,0.46091956069013373,0.9450613796018276,0.8296325839750698,0.799423246841276,3097.5729251488874,-482.0315497990003,-455.43331716280915,-427.6141744834493,-398.49262028671575,-367.977764916352,-336.0528114321488,-302.5310140519981,-267.2412329184239,-229.98419296686316,-205.6658265389915,50,12
0.9654988811718805,0.3788197435558822,0.8810073169028123,1.2640910125118479,0.4127860292319976,2485.5257584618034,-385.0233229594635,-351.2809720101409,-316.12740443882467,-279.47135957513655,-241.20998268474025,-201.22774824504896,-159.39666024061694,-115.57380511253464,-104.01759125654789,-93.14320366538469,52,19
0.9449438582095001,0.730778698896807,0.7067437174888325,1.646158132172607,0.8754788455846304,3311.4676612193407,-3344.4207976714097,-3324.5021145040773,-3305.109561831894,-3286.2241094259807,-3267.8305477553185,-3249.9771783913347,-3232.7704615966322,-3216.288942527135,-3200.6090997596148,-3185.78622559669,62,24
0.942507417108364,0.787580169133668,0.40982836702145253,1.8615052933402483,0.3952760208447995,2543.8153664866654,-16672.890014407203,-14572.950341191035,-12516.665385615543,-9332.720822604002,-5385.660403267269,-5358.905381009194,-5333.9980242878155,-5311.079972835672,-5290.363000927267,-5272.008247974627,54,23
0.9700622130667128,0.14407927732558512,0.17058674214886388,0.6878299310285636,0.7077646021211871,2903.334990500106,-10.240613711931497,-8.838165538691854,-5.274153523101096,-4.525336656910667,-4.509463377758905,-4.494910494197754,-4.088504957132429,-3.9918924088235315,-3.9313083920768293,-3.8722284767695783,51,28
0.943712617776178,0.3362135511001193,0.2559127750889645,1.1104984048558557,0.1652095092480833,3031.930606529695,-60.526397875998796,-36.29463438958919,-36.169610978239234,-30.45388075377457,-29.014400650640255,-28.0727757081213,-27.141640320869328,-26.979297868979415,-26.820583765687843,-26.665363532547985,53,31
