Bus_ID,Month_pur,Year_pur,Month_1st,Year_1st,Odo_1,Month_2nd,Year_2nd,Odo_2,Month_begin,Year_begin,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2386,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,2208.0,5418.0,8547.0,11566.0,15890.0,19434.0,23000.0,26282.0,30322.0,34604.0,36784.0,40160.0,43337.0,46509.0,50725.0,52691.0,55462.0,58783.0,61836.0,65962.0,68025.0,71889.0,75621.0,79345.0,83168.0,84875.0,88408.0,91674.0,93120.0,95787.0,97897.0,101050.0,104843.0,109452.0,113084.0,117360.0,121154.0,124959.0,129324.0,133099.0,136493.0,139512.0,140871.0,142747.0,145533.0,148197.0,149386.0,151441.0,153767.0
2387,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,1976.0,5569.0,9928.0,13209.0,16522.0,20220.0,24035.0,26901.0,30469.0,34673.0,36876.0,40152.0,44054.0,47516.0,50254.0,52832.0,56421.0,57575.0,60233.0,63914.0,65689.0,69476.0,73288.0,76988.0,79926.0,83432.0,86329.0,90053.0,93010.0,97307.0,101068.0,103844.0,104989.0,108490.0,112097.0,115905.0,118178.0,121199.0,125413.0,128650.0,133058.0,136447.0,140778.0,143963.0,150465.0,152264.0,155275.0,158648.0,161748.0
2388,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,2445.0,4893.0,7977.0,10335.0,14479.0,18696.0,23077.0,26209.0,30012.0,32593.0,34454.0,38768.0,41945.0,45725.0,49130.0,52536.0,53725.0,57050.0,61095.0,64716.0,67861.0,68828.0,71904.0,74096.0,77405.0,82007.0,84545.0,87338.0,90856.0,94403.0,98337.0,102364.0,106107.0,108195.0,110712.0,112143.0,115838.0,119697.0,121401.0,125177.0,127820.0,129933.0,132691.0,135919.0,138935.0,139956.0,142125.0,144834.0,147206.0
2389,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,1743.0,4603.0,5895.0,9443.0,12556.0,15166.0,18400.0,20882.0,22634.0,26495.0,27095.0,29494.0,32406.0,35442.0,38560.0,41408.0,45614.0,49147.0,51631.0,54793.0,56566.0,59179.0,61623.0,64431.0,66319.0,69058.0,71444.0,74641.0,78026.0,80770.0,84167.0,85906.0,88826.0,96113.0,98402.0,101633.0,105332.0,108225.0,111493.0,114397.0,118541.0,123256.0,126303.0,130168.0,131540.0,134278.0,135206.0,138467.0,142009.0
